,Unnamed: 0,Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Distance_bins,Total_spaces_new
14376,14376,Richmond,2,u,hockingstuart,17/03/2018,2.4,3121,1,1,1,50,Northern Metropolitan,14949,711650,Nearby,3
14377,14377,Richmond,3,h,Biggin,17/03/2018,2.4,3121,3,1,1,482,Northern Metropolitan,14949,1290000,Nearby,5
14378,14378,Richmond,3,u,Biggin,17/03/2018,2.4,3121,1,1,1,50,Northern Metropolitan,14949,1250000,Nearby,3
14379,14379,Ringwood,3,t,Philip,17/03/2018,19.9,3134,3,1,1,236,Eastern Metropolitan,7785,760000,Mederately close,5
14380,14380,Ringwood,5,h,Fletchers,17/03/2018,19.9,3134,4,2,2,776,Eastern Metropolitan,7785,1225000,Mederately close,9
14381,14381,Ringwood,3,h,Jellis,17/03/2018,19.9,3134,3,2,2,313,Eastern Metropolitan,7785,1013000,Mederately close,7
14382,14382,Ringwood,4,h,Ray,17/03/2018,19.9,3134,4,3,3,710,Eastern Metropolitan,7785,955000,Mederately close,13
14383,14383,Ringwood,3,h,Barry,17/03/2018,19.9,3134,3,1,2,738,Eastern Metropolitan,7785,880000,Mederately close,6
14384,14384,Ringwood East,3,h,RW,17/03/2018,21.3,3135,3,2,2,582,Eastern Metropolitan,4407,790000,Mederately close,7
14385,14385,Ringwood North,4,h,Fletchers,17/03/2018,19.9,3134,4,2,2,710,Eastern Metropolitan,3619,1100000,Mederately close,8
14386,14386,Ringwood North,4,h,Hoskins,17/03/2018,19.9,3134,4,2,2,1146,Eastern Metropolitan,3619,970000,Mederately close,8
14387,14387,Ripponlea,2,u,Biggin,17/03/2018,7.2,3185,1,1,1,50,Southern Metropolitan,821,782000,Nearby,3
14388,14388,Rockbank,3,h,Sweeney,17/03/2018,23.8,3335,3,1,1,537,Western Metropolitan,538,860000,Mederately close,5
14389,14389,Rockbank,3,h,hockingstuart,17/03/2018,23.8,3335,3,2,3,1241,Western Metropolitan,538,675000,Mederately close,9
14390,14390,Rosanna,3,h,Buckingham,17/03/2018,8.9,3084,3,1,3,945,Eastern Metropolitan,3540,1330000,Nearby,7
14391,14391,Rosanna,3,t,Nelson,17/03/2018,8.9,3084,3,1,1,236,Eastern Metropolitan,3540,720000,Nearby,5
14392,14392,Rowville,5,h,Barry,17/03/2018,23.5,3178,4,3,2,742,South-Eastern Metropolitan,11667,750000,Mederately close,10
14393,14393,Roxburgh Park,4,h,YPA,17/03/2018,20.6,3064,4,2,2,666,Northern Metropolitan,5833,577500,Mederately close,8
14394,14394,Roxburgh Park,4,h,HAR,17/03/2018,20.6,3064,4,2,2,517,Northern Metropolitan,5833,600000,Mederately close,8
14395,14395,Sandringham,3,h,Buxton,17/03/2018,15.2,3191,3,2,3,668,Southern Metropolitan,4497,1800000,Mederately close,8
14396,14396,Seaford,3,h,Buxton,17/03/2018,35.4,3198,3,2,2,1228,South-Eastern Metropolitan,8077,960000,Far,7
14397,14397,Seaford,3,h,Harcourts,17/03/2018,35.4,3198,3,2,2,1000,South-Eastern Metropolitan,8077,955000,Far,7
14398,14398,Seaford,4,h,Buxton,17/03/2018,35.4,3198,4,2,0,539,South-Eastern Metropolitan,8077,499000,Far,6
14399,14399,Seddon,3,h,Jas,17/03/2018,5.1,3011,3,1,0,213,Western Metropolitan,2417,1020000,Nearby,4
14400,14400,Seddon,4,h,Sweeney,17/03/2018,5.1,3011,4,1,0,258,Western Metropolitan,2417,1085000,Nearby,5
14401,14401,South Kingsville,4,h,Jas,17/03/2018,6.2,3015,4,3,2,212,Western Metropolitan,984,1030000,Nearby,9
14402,14402,South Melbourne,2,h,Marshall,17/03/2018,1.9,3205,2,1,0,141,Southern Metropolitan,5943,1087000,Nearby,3
14403,14403,South Melbourne,3,h,Marshall,17/03/2018,1.9,3205,3,2,0,150,Southern Metropolitan,5943,3050000,Nearby,5
14404,14404,South Melbourne,3,h,Marshall,17/03/2018,1.9,3205,3,2,0,105,Southern Metropolitan,5943,1640000,Nearby,5
14405,14405,South Melbourne,4,h,Greg,17/03/2018,1.9,3205,4,3,1,273,Southern Metropolitan,5943,2000000,Nearby,8
14406,14406,South Melbourne,3,h,Greg,17/03/2018,1.9,3205,3,1,1,179,Southern Metropolitan,5943,2000000,Nearby,5
14407,14407,South Melbourne,2,h,Greg,17/03/2018,1.9,3205,2,1,1,177,Southern Metropolitan,5943,1840000,Nearby,4
14408,14408,South Morang,3,h,YPA,17/03/2018,20.5,3752,3,2,2,351,Northern Metropolitan,7969,635000,Mederately close,7
14409,14409,South Morang,4,h,Morrison,17/03/2018,20.5,3752,3,1,1,482,Northern Metropolitan,7969,675000,Mederately close,5
14410,14410,South Morang,3,u,HAR,17/03/2018,20.5,3752,1,1,1,50,Northern Metropolitan,7969,385000,Mederately close,3
14411,14411,South Morang,3,h,HAR,17/03/2018,20.5,3752,3,2,2,632,Northern Metropolitan,7969,681000,Mederately close,7
14412,14412,South Morang,4,h,Barry,17/03/2018,20.5,3752,4,2,2,714,Northern Metropolitan,7969,702000,Mederately close,8
14413,14413,South Yarra,3,h,Jellis,17/03/2018,2.7,3141,3,2,0,217,Southern Metropolitan,14887,2160000,Nearby,5
14414,14414,South Yarra,1,u,hockingstuart,17/03/2018,2.7,3141,1,1,1,50,Southern Metropolitan,14887,465000,Nearby,3
14415,14415,South Yarra,3,h,hockingstuart,17/03/2018,2.7,3141,3,1,0,252,Southern Metropolitan,14887,1950000,Nearby,4
14416,14416,South Yarra,2,u,MICM,17/03/2018,2.7,3141,1,1,1,50,Southern Metropolitan,14887,450000,Nearby,3
14417,14417,Southbank,2,u,Greg,17/03/2018,0.7,3006,1,1,1,50,Southern Metropolitan,8400,560000,Nearby,3
14418,14418,Southbank,1,u,MICM,17/03/2018,0.7,3006,1,1,1,50,Southern Metropolitan,8400,730000,Nearby,3
14419,14419,Springvale,3,h,Stockdale,17/03/2018,20.8,3171,3,1,3,743,South-Eastern Metropolitan,7412,861000,Mederately close,8
14420,14420,Springvale,3,h,Just,17/03/2018,20.8,3171,3,1,2,612,South-Eastern Metropolitan,7412,1100000,Mederately close,6
14421,14421,Springvale,3,u,Le,17/03/2018,20.8,3171,2,1,1,210,South-Eastern Metropolitan,7412,570000,Mederately close,4
14422,14422,Springvale,3,h,LJ,17/03/2018,20.8,3171,3,1,2,875,South-Eastern Metropolitan,7412,1120000,Mederately close,6
14423,14423,Springvale,3,h,Le,17/03/2018,20.8,3171,3,1,2,515,South-Eastern Metropolitan,7412,753000,Mederately close,6
14424,14424,Springvale,3,h,Harcourts,17/03/2018,20.8,3171,3,1,1,581,South-Eastern Metropolitan,7412,810000,Mederately close,5
14425,14425,St Albans,3,h,Barry,17/03/2018,14,3021,3,1,1,478,Western Metropolitan,14042,475000,Nearby,5
14426,14426,St Albans,3,h,hockingstuart,17/03/2018,14,3021,3,1,1,730,Western Metropolitan,14042,670000,Nearby,5
14427,14427,St Albans,2,u,YPA,17/03/2018,14,3021,2,1,1,80,Western Metropolitan,14042,436500,Nearby,4
14428,14428,St Albans,3,h,Barry,17/03/2018,14,3021,3,1,2,696,Western Metropolitan,14042,901000,Nearby,6
14429,14429,St Albans,3,h,Westside,17/03/2018,14,3021,3,1,2,558,Western Metropolitan,14042,651000,Nearby,6
14430,14430,St Kilda,4,h,Marshall,17/03/2018,5,3182,4,2,1,596,Southern Metropolitan,13240,3600000,Nearby,7
14431,14431,St Kilda,2,u,Buxton,17/03/2018,5,3182,1,1,1,50,Southern Metropolitan,13240,713000,Nearby,3
14432,14432,Strathmore,5,h,Nelson,17/03/2018,8.2,3041,4,3,2,1076,Western Metropolitan,3284,3300000,Nearby,12
14433,14433,Sunbury,3,h,YPA,17/03/2018,31.7,3429,3,1,2,584,Western Metropolitan,14092,498000,Far,6
14434,14434,Sunbury,4,h,One,17/03/2018,31.7,3429,4,2,2,609,Western Metropolitan,14092,592000,Far,8
14435,14435,Sunbury,3,h,One,17/03/2018,31.7,3429,3,1,3,651,Western Metropolitan,14092,545000,Far,7
14436,14436,Sunbury,4,h,Leeburn,17/03/2018,31.7,3429,4,3,2,683,Western Metropolitan,14092,578000,Far,9
14437,14437,Sunshine,3,h,hockingstuart,17/03/2018,10.5,3020,3,1,3,708,Western Metropolitan,3755,792500,Nearby,8
14438,14438,Sunshine,3,h,Douglas,17/03/2018,10.5,3020,3,1,1,537,Western Metropolitan,3755,574000,Nearby,5
14439,14439,Sunshine,2,t,Barry,17/03/2018,10.5,3020,2,1,1,200,Western Metropolitan,3755,520000,Nearby,4
14440,14440,Sunshine,3,h,Barry,17/03/2018,10.5,3020,3,1,0,585,Western Metropolitan,3755,805000,Nearby,4
14441,14441,Sunshine,3,h,Bells,17/03/2018,10.5,3020,3,1,3,604,Western Metropolitan,3755,750000,Nearby,7
14442,14442,Sunshine North,2,h,Douglas,17/03/2018,10.5,3020,2,1,2,612,Western Metropolitan,4217,600000,Nearby,5
14443,14443,Sunshine North,4,h,Bells,17/03/2018,10.5,3020,4,2,1,719,Western Metropolitan,4217,700000,Nearby,7
14444,14444,Sunshine North,3,h,Douglas,17/03/2018,10.5,3020,3,1,2,697,Western Metropolitan,4217,695000,Nearby,6
14445,14445,Sunshine West,3,u,HAR,17/03/2018,10.5,3020,2,1,1,80,Western Metropolitan,6763,571500,Nearby,4
14446,14446,Sunshine West,3,h,Barry,17/03/2018,10.5,3020,3,1,1,603,Western Metropolitan,6763,760000,Nearby,5
14447,14447,Sunshine West,3,h,Bells,17/03/2018,10.5,3020,3,1,1,577,Western Metropolitan,6763,613000,Nearby,5
14448,14448,Sunshine West,3,t,Douglas,17/03/2018,10.5,3020,3,2,2,166,Western Metropolitan,6763,535000,Nearby,7
14449,14449,Sunshine West,3,t,Barry,17/03/2018,10.5,3020,3,1,1,152,Western Metropolitan,6763,510000,Nearby,5
14450,14450,Sunshine West,3,h,YPA,17/03/2018,10.5,3020,3,1,1,930,Western Metropolitan,6763,830000,Nearby,5
14451,14451,Surrey Hills,3,h,hockingstuart,17/03/2018,10.2,3127,3,2,3,606,Southern Metropolitan,5457,1635000,Nearby,8
14452,14452,Surrey Hills,3,h,Fletchers,17/03/2018,10.2,3127,3,1,3,808,Southern Metropolitan,5457,2125000,Nearby,8
14453,14453,Surrey Hills,4,h,hockingstuart,17/03/2018,10.2,3127,4,3,2,444,Southern Metropolitan,5457,2665000,Nearby,9
14454,14454,Surrey Hills,3,h,Woodards,17/03/2018,10.2,3127,3,1,1,593,Southern Metropolitan,5457,1141000,Nearby,5
14455,14455,Surrey Hills,5,h,Noel,17/03/2018,10.2,3127,4,1,3,780,Southern Metropolitan,5457,2220000,Nearby,9
14456,14456,Tarneit,3,h,YPA,17/03/2018,18.4,3029,3,2,2,355,Western Metropolitan,10160,465000,Mederately close,7
14457,14457,Taylors Hill,4,h,Barry,17/03/2018,18,3037,4,2,2,601,Western Metropolitan,4242,720000,Mederately close,8
14458,14458,Taylors Hill,3,h,YPA,17/03/2018,18,3037,3,2,2,621,Western Metropolitan,4242,655000,Mederately close,7
14459,14459,Templestowe,4,h,Woodards,17/03/2018,15.5,3106,4,2,2,719,Eastern Metropolitan,6202,1488000,Mederately close,8
14460,14460,Templestowe,3,h,Jellis,17/03/2018,15.5,3106,3,2,2,813,Eastern Metropolitan,6202,1390000,Mederately close,7
14461,14461,Templestowe,4,h,Fletchers,17/03/2018,15.5,3106,4,2,2,781,Eastern Metropolitan,6202,1370000,Mederately close,8
14462,14462,Templestowe,3,h,Fletchers,17/03/2018,15.5,3106,3,2,2,722,Eastern Metropolitan,6202,1496000,Mederately close,7
14463,14463,Templestowe Lower,3,h,Jellis,17/03/2018,12.4,3107,3,1,1,653,Eastern Metropolitan,5420,1260000,Nearby,5
14464,14464,Templestowe Lower,3,u,Barry,17/03/2018,12.4,3107,2,1,1,208,Eastern Metropolitan,5420,900000,Nearby,4
14465,14465,Templestowe Lower,3,u,Barry,17/03/2018,12.4,3107,2,1,1,208,Eastern Metropolitan,5420,903500,Nearby,4
14466,14466,Thomastown,3,h,Ray,17/03/2018,15.3,3074,3,1,2,703,Northern Metropolitan,7955,920000,Mederately close,6
14467,14467,Thomastown,3,h,Love,17/03/2018,15.3,3074,3,1,2,538,Northern Metropolitan,7955,639000,Mederately close,6
14468,14468,Thomastown,3,u,HAR,17/03/2018,15.3,3074,1,1,1,50,Northern Metropolitan,7955,440000,Mederately close,3
14469,14469,Thomastown,3,h,HAR,17/03/2018,15.3,3074,3,1,1,535,Northern Metropolitan,7955,670000,Mederately close,5
14470,14470,Thomastown,3,h,HAR,17/03/2018,15.3,3074,3,1,2,602,Northern Metropolitan,7955,670000,Mederately close,6
14471,14471,Thornbury,3,h,Jellis,17/03/2018,7,3071,3,1,2,442,Northern Metropolitan,8870,1530000,Nearby,6
14472,14472,Thornbury,3,t,Woodards,17/03/2018,7,3071,3,2,2,131,Northern Metropolitan,8870,735000,Nearby,7
14473,14473,Thornbury,3,h,Collings,17/03/2018,7,3071,3,1,1,338,Northern Metropolitan,8870,1190000,Nearby,5
14474,14474,Thornbury,2,h,Love,17/03/2018,7,3071,2,1,2,166,Northern Metropolitan,8870,816000,Nearby,5
14475,14475,Thornbury,2,h,Nelson,17/03/2018,7,3071,3,1,1,482,Northern Metropolitan,8870,597000,Nearby,5
14476,14476,Thornbury,3,h,Woodards,17/03/2018,7,3071,3,2,2,313,Northern Metropolitan,8870,1185000,Nearby,7
14477,14477,Toorak,3,u,Kay,17/03/2018,4.1,3142,1,1,1,50,Southern Metropolitan,7217,955000,Nearby,3
14478,14478,Toorak,3,h,RT,17/03/2018,4.1,3142,3,2,1,230,Southern Metropolitan,7217,2300000,Nearby,6
14479,14479,Toorak,3,u,hockingstuart,17/03/2018,4.1,3142,1,1,1,50,Southern Metropolitan,7217,910000,Nearby,3
14480,14480,Toorak,4,h,Marshall,17/03/2018,4.1,3142,4,1,2,841,Southern Metropolitan,7217,4800000,Nearby,7
14481,14481,Travancore,2,h,Nelson,17/03/2018,4.3,3032,2,1,3,315,Western Metropolitan,1052,972000,Nearby,7
14482,14482,Travancore,4,h,Hodges,17/03/2018,4.3,3032,4,2,2,636,Western Metropolitan,1052,1450000,Nearby,8
14483,14483,Travancore,2,h,Nelson,17/03/2018,4.3,3032,2,1,1,317,Western Metropolitan,1052,1100000,Nearby,4
14484,14484,Truganina,2,t,Biggin,17/03/2018,18.4,3029,2,1,1,200,Western Metropolitan,5811,355000,Mederately close,4
14485,14485,Vermont,4,h,Noel,17/03/2018,17.2,3133,4,1,2,620,Eastern Metropolitan,4181,1010000,Mederately close,7
14486,14486,Vermont,4,h,Jellis,17/03/2018,17.2,3133,4,2,2,758,Eastern Metropolitan,4181,1145000,Mederately close,8
14487,14487,Vermont,2,u,Philip,17/03/2018,17.2,3133,2,1,1,208,Eastern Metropolitan,4181,625000,Mederately close,4
14488,14488,Vermont South,3,h,Barry,17/03/2018,17.2,3133,3,2,2,447,Eastern Metropolitan,4280,942000,Mederately close,7
14489,14489,Vermont South,3,h,Ray,17/03/2018,17.2,3133,3,2,2,647,Eastern Metropolitan,4280,1120000,Mederately close,7
14490,14490,Viewbank,4,h,Miles,17/03/2018,8.9,3084,4,2,2,585,Eastern Metropolitan,2698,1150000,Nearby,8
14491,14491,Wantirna,3,h,Noel,17/03/2018,14.7,3152,3,2,2,559,Eastern Metropolitan,5424,903000,Nearby,7
14492,14492,Wantirna South,3,h,Harcourts,17/03/2018,14.7,3152,3,1,2,710,Eastern Metropolitan,7082,820000,Nearby,6
14493,14493,Wantirna South,3,h,Harcourts,17/03/2018,14.7,3152,3,2,2,650,Eastern Metropolitan,7082,980000,Nearby,7
14494,14494,Wantirna South,3,h,Harcourts,17/03/2018,14.7,3152,3,1,2,720,Eastern Metropolitan,7082,900500,Nearby,6
14495,14495,Warrandyte,5,h,Barry,17/03/2018,21.1,3113,4,3,3,1286.5,Eastern Metropolitan,2003,3250000,Mederately close,14
14496,14496,Watsonia,3,h,Buckingham,17/03/2018,14.5,3087,3,1,1,600,Northern Metropolitan,2329,730000,Nearby,5
14497,14497,Watsonia North,3,h,Barry,17/03/2018,14.5,3087,3,2,2,536,Northern Metropolitan,1442,760000,Nearby,7
14498,14498,Werribee,3,h,hockingstuart,17/03/2018,14.7,3030,3,2,1,510,Western Metropolitan,16166,538000,Nearby,6
14499,14499,Werribee,2,h,Barry,17/03/2018,14.7,3030,3,1,1,537,Western Metropolitan,16166,447500,Nearby,5
14500,14500,Werribee,4,h,hockingstuart,17/03/2018,14.7,3030,4,1,1,681,Western Metropolitan,16166,470000,Nearby,6
14501,14501,Werribee,3,h,Sweeney,17/03/2018,14.7,3030,3,2,1,592,Western Metropolitan,16166,474000,Nearby,6
14502,14502,Werribee,4,h,Barry,17/03/2018,14.7,3030,4,2,2,568,Western Metropolitan,16166,490000,Nearby,8
14503,14503,Werribee,3,h,Ray,17/03/2018,14.7,3030,3,1,2,514,Western Metropolitan,16166,491500,Nearby,6
14504,14504,Werribee,4,h,Purplebricks,17/03/2018,14.7,3030,4,2,2,451,Western Metropolitan,16166,580000,Nearby,8
14505,14505,Werribee,3,h,Greg,17/03/2018,14.7,3030,3,1,2,302,Western Metropolitan,16166,430000,Nearby,6
14506,14506,West Footscray,2,u,Burnham,17/03/2018,6.4,3012,2,1,1,80,Western Metropolitan,5058,347000,Nearby,4
14507,14507,West Footscray,3,h,Jas,17/03/2018,6.4,3012,3,1,1,193,Western Metropolitan,5058,765000,Nearby,5
14508,14508,West Footscray,4,h,Nelson,17/03/2018,6.4,3012,4,2,1,396,Western Metropolitan,5058,1205000,Nearby,7
14509,14509,West Footscray,4,h,Jas,17/03/2018,6.4,3012,4,2,2,353,Western Metropolitan,5058,1230000,Nearby,8
14510,14510,West Melbourne,2,h,W.B.,17/03/2018,3.1,3003,2,1,1,136,Northern Metropolitan,2230,1200000,Nearby,4
14511,14511,Westmeadows,4,h,YPA,17/03/2018,16.5,3049,4,1,3,540,Northern Metropolitan,2474,595000,Mederately close,8
14512,14512,Westmeadows,3,h,YPA,17/03/2018,16.5,3049,3,1,0,555,Northern Metropolitan,2474,575000,Mederately close,4
14513,14513,Westmeadows,2,h,Raine,17/03/2018,16.5,3049,2,1,1,243,Northern Metropolitan,2474,466000,Mederately close,4
14514,14514,Wheelers Hill,3,h,Harcourts,17/03/2018,16.7,3150,3,2,2,697,South-Eastern Metropolitan,7392,1150000,Mederately close,7
14515,14515,Wheelers Hill,4,h,Barry,17/03/2018,16.7,3150,4,3,2,650,South-Eastern Metropolitan,7392,1800000,Mederately close,10
14516,14516,Wheelers Hill,4,h,Barry,17/03/2018,16.7,3150,4,3,2,678,South-Eastern Metropolitan,7392,1280000,Mederately close,9
14517,14517,Wheelers Hill,4,h,Barry,17/03/2018,16.7,3150,4,2,2,743,South-Eastern Metropolitan,7392,950000,Mederately close,8
14518,14518,Williamstown,4,h,Williams,17/03/2018,6.8,3016,4,3,2,509,Western Metropolitan,6380,1600000,Nearby,9
14519,14519,Williamstown,3,h,Williams,17/03/2018,6.8,3016,3,2,2,225,Western Metropolitan,6380,1570000,Nearby,7
14520,14520,Williamstown,3,h,Williams,17/03/2018,6.8,3016,3,1,1,445,Western Metropolitan,6380,1450000,Nearby,5
14521,14521,Williamstown,5,h,Williams,17/03/2018,6.8,3016,4,3,2,192,Western Metropolitan,6380,1924000,Nearby,10
14522,14522,Williamstown,4,h,Raine,17/03/2018,6.8,3016,3,1,1,537,Western Metropolitan,6380,2885000,Nearby,5
14523,14523,Williamstown,3,h,Williams,17/03/2018,6.8,3016,3,2,2,330,Western Metropolitan,6380,1150000,Nearby,7
14524,14524,Williamstown,3,h,Williams,17/03/2018,6.8,3016,3,2,2,270,Western Metropolitan,6380,1150000,Nearby,7
14525,14525,Williamstown,3,t,Williams,17/03/2018,6.8,3016,2,1,1,200,Western Metropolitan,6380,1000000,Nearby,4
14526,14526,Windsor,4,h,Kay,17/03/2018,4.6,3181,4,3,1,201,Southern Metropolitan,4380,2400000,Nearby,8
14527,14527,Wollert,3,h,hockingstuart,17/03/2018,25.5,3750,3,2,2,360,Northern Metropolitan,2940,600000,Mederately close,7
14528,14528,Wyndham Vale,4,h,Sweeney,17/03/2018,27.2,3024,4,2,2,545,Western Metropolitan,5262,535000,Mederately close,8
14529,14529,Wyndham Vale,4,h,Barry,17/03/2018,27.2,3024,3,1,1,537,Western Metropolitan,5262,651000,Mederately close,5
14530,14530,Wyndham Vale,3,h,hockingstuart,17/03/2018,27.2,3024,3,1,1,259,Western Metropolitan,5262,421000,Mederately close,5
14531,14531,Wyndham Vale,4,h,hockingstuart,17/03/2018,27.2,3024,4,2,2,472,Western Metropolitan,5262,510000,Mederately close,8
14532,14532,Yallambie,3,h,Barry,17/03/2018,12.7,3085,3,1,1,642,Northern Metropolitan,1369,825000,Nearby,5
14533,14533,Yarraville,3,h,Jas,17/03/2018,6.3,3013,3,1,1,240,Western Metropolitan,6543,1090000,Nearby,5
14534,14534,Yarraville,3,h,Village,17/03/2018,6.3,3013,3,1,1,294,Western Metropolitan,6543,1125000,Nearby,5
14535,14535,Yarraville,3,h,Greg,17/03/2018,6.3,3013,3,1,3,597,Western Metropolitan,6543,1575000,Nearby,7
14536,14536,Yarraville,2,u,hockingstuart,17/03/2018,6.3,3013,2,1,1,80,Western Metropolitan,6543,525000,Nearby,4
14537,14537,Yarraville,2,h,hockingstuart,17/03/2018,6.3,3013,2,1,1,188,Western Metropolitan,6543,939000,Nearby,4
14538,14538,Yarraville,3,h,Jas,17/03/2018,6.3,3013,3,1,1,207,Western Metropolitan,6543,855000,Nearby,5
14539,14539,Yarraville,3,h,Jas,17/03/2018,6.3,3013,3,1,0,268,Western Metropolitan,6543,1200000,Nearby,4
14540,14540,Abbotsford,2,u,hockingstuart,17/06/2017,3,3067,2,1,1,601,Northern Metropolitan,4019,480000,Nearby,4
14541,14541,Abbotsford,2,u,Jellis,17/06/2017,3,3067,2,1,1,1286.5,Northern Metropolitan,4019,750000,Nearby,4
14542,14542,Airport West,3,t,Brad,17/06/2017,10.4,3042,3,1,2,242,Western Metropolitan,3464,730000,Nearby,6
14543,14543,Albion,4,h,Bells,17/06/2017,10.5,3020,4,2,1,604,Western Metropolitan,2185,820000,Nearby,7
14544,14544,Albion,4,h,Bells,17/06/2017,10.5,3020,3,1,1,537,Western Metropolitan,2185,746000,Nearby,5
14545,14545,Alphington,3,h,Nelson,17/06/2017,5.7,3078,3,1,2,827,Northern Metropolitan,2211,1650000,Nearby,6
14546,14546,Alphington,4,h,Nelson,17/06/2017,5.7,3078,4,3,3,597,Northern Metropolitan,2211,2750000,Nearby,11
14547,14547,Altona,3,h,Barlow,17/06/2017,11,3018,3,1,1,600,Western Metropolitan,5301,853000,Nearby,5
14548,14548,Altona,3,u,Sweeney,17/06/2017,11,3018,3,2,1,284,Western Metropolitan,5301,670000,Nearby,6
14549,14549,Altona,3,t,Williams,17/06/2017,11,3018,3,2,2,200,Western Metropolitan,5301,765000,Nearby,7
14550,14550,Altona Meadows,3,h,hockingstuart,17/06/2017,15.5,3028,3,2,2,530,Western Metropolitan,7630,820000,Mederately close,7
14551,14551,Altona North,5,t,Sweeney,17/06/2017,9.4,3025,2,1,1,200,Western Metropolitan,5132,1150000,Nearby,4
14552,14552,Altona North,3,t,Village,17/06/2017,9.4,3025,2,1,1,200,Western Metropolitan,5132,723000,Nearby,4
14553,14553,Altona North,3,h,hockingstuart,17/06/2017,9.4,3025,3,1,3,559,Western Metropolitan,5132,870000,Nearby,8
14554,14554,Altona North,3,h,Barlow,17/06/2017,9.4,3025,3,1,1,537,Western Metropolitan,5132,750000,Nearby,5
14555,14555,Armadale,2,u,Jellis,17/06/2017,6.3,3143,2,1,1,50,Southern Metropolitan,4836,595000,Nearby,4
14556,14556,Armadale,4,h,Kay,17/06/2017,6.3,3143,4,3,2,847,Southern Metropolitan,4836,3200000,Nearby,10
14557,14557,Armadale,2,h,Jellis,17/06/2017,6.3,3143,2,1,0,212,Southern Metropolitan,4836,1550000,Nearby,3
14558,14558,Ascot Vale,3,h,Hodges,17/06/2017,4.3,3032,3,1,1,537,Western Metropolitan,6567,740000,Nearby,5
14559,14559,Ascot Vale,2,h,Brad,17/06/2017,4.3,3032,3,1,1,537,Western Metropolitan,6567,742000,Nearby,5
14560,14560,Ascot Vale,4,h,Rendina,17/06/2017,4.3,3032,4,2,1,360,Western Metropolitan,6567,1750000,Nearby,7
14561,14561,Ascot Vale,3,h,Barry,17/06/2017,4.3,3032,3,1,1,537,Western Metropolitan,6567,1360000,Nearby,5
14562,14562,Ascot Vale,4,h,Nelson,17/06/2017,4.3,3032,4,1,3,165,Western Metropolitan,6567,1400000,Nearby,8
14563,14563,Ascot Vale,3,h,Woodards,17/06/2017,4.3,3032,3,1,1,504,Western Metropolitan,6567,1230000,Nearby,5
14564,14564,Ashburton,4,h,Marshall,17/06/2017,10.2,3147,4,2,2,697,Southern Metropolitan,3052,2170000,Nearby,8
14565,14565,Ashburton,5,h,Marshall,17/06/2017,10.2,3147,3,1,1,593,Southern Metropolitan,3052,2500000,Nearby,5
14566,14566,Ashwood,4,h,Jellis,17/06/2017,10.2,3147,4,3,3,726,Southern Metropolitan,2894,1680000,Nearby,10
14567,14567,Ashwood,3,h,Buxton,17/06/2017,10.2,3147,3,1,2,964,Southern Metropolitan,2894,1650000,Nearby,6
14568,14568,Ashwood,3,h,Fletchers,17/06/2017,10.2,3147,3,1,1,593,Southern Metropolitan,2894,1125000,Nearby,5
14569,14569,Ashwood,3,h,Purplebricks,17/06/2017,10.2,3147,3,2,2,280,Southern Metropolitan,2894,860000,Nearby,7
14570,14570,Aspendale Gardens,3,h,Barry,17/06/2017,21.5,3195,3,1,2,632,South-Eastern Metropolitan,2243,845000,Mederately close,6
